id,text,label
1379156917,加速下跌，，,0
745666488,明天至少5个点，向下！,0
1382136346,阴跌没有底，继续跌跌到8元。,0
1385786205,日K线标准下跌趋势，又是铁公鸡，一买就套。,0
950751098,继续跌！,0
1011800982,平安银行，技术图诱多反抽的，不要上当，下午一样的大跳水，绿青蛙,0
1007095209,今天表现很好。明天继续暴跌。,0
663284479,"最后1分钟清仓机会,1分钟后肯定暴跌收大阴线无疑!!",0
1213619186,凉了，大盘开始单边下跌行情,0
1376985317,明天继续跌！,0
694266622,有托单，肯定暴跌,0
1380002140,走了，预计后面还有一次极速下跌,0
211088669,***判断：庄家又在出货周五肯定又是暴跌收大阴线无疑了哈哈哈哈哈哈,0
149477142,说准了，今天14块没守住，下周继续跌！,0
961080715,快跑明天要跌停，你信吗，跌是必须的，小小的跌一下。,0
1209247305,开启下跌模式，北向：砸盘,0
742967863,多少条避雷针了，这是要暴跌的节奏,0
1198071982,下周月线继续阴,0
1108094818,继续开启阴跌模式,0
776691859,跌的好，继续暴跌,0
837209519,下方全是托单，诱多，快乐的观看跳水，下午暴跌。,0
1268822697,尾盘放量暴跌，明天跟大盘估计继续暴跌，大盘还没开始跌,0
53294658,大熊来了！快跑！跑晚了你就会受伤！,0
1119453197,下跌十字星，下跌的中继,0
786038954,破60日线了，阴跌不断。,0
111127081,要再次跌破2000了！！,0
1363096841,托单必跌,0
810702565,看来要跌了，周四了，肯定绿,0
1014713733,平安银行 估计会跌停 光头阴棒,0
802431613,拉升不跟线，诱多，被小明看到了，好吧，下午大跳水,0
741384953,最后一跳诱多！终究会跌到12,0
802518168,钱都给机构分去了，巴菲特也溜了。明天暴跌,0
1227143171,跌居榜首，涨就是一坨翔，,0
1218513472,哈哈哈，继续跌,0
881987944,完犊子了这家伙开始阴跌了,0
776897588,晚点还要下来跌破二千六 大跌,0
903207332,尾盘肯定暴跌收大阴线,0
1227332878,这股还要往下跌,0
762037121,光头光脚阴线，明天照跌,0
1265147887,总有一种，即将大暴跌的预感！！！,0
745321242,跌停吧，中国平安今天就有跌停的趋势,0
1316140253,明天继续跌,0
25434702,暴跌来了，走,0
810064328,横久必跌，下午跳水情况大，注意,0
1215311249,清仓走人，还要跌,0
126877129,大跌来临，你不卖就等着套吧！,0
951515859,平安银行，尾盘跳水。反抽诱多后一样的绿青蛙。,0
1078212938,下跌中继，明天卖更惨！,0
1213634205,弱势股，明天继续跌,0
783474310,下午还得大跌,0
935250938,暴跌！！！以后长期阴跌股，呵呵，名正言顺了。,0
1018258425,快逃呀 招行继续跌 兴业银行继续跌 快跑,0
1226312150,下周又要阴跌到12附近了,0
1137067806,今天浪费行情，明天补跌,0
777459978,下午暴跌！,0
884521879,平安高点已过，只会慢慢阴跌到10元,0
739705045,昨天涨多了，很不正常，今天一定要回调绿色收盘。。。,0
904372301,大家赶紧逃、明天又低开套人,0
812799154,跑。。。最后机会三个交易日内暴跌。,0
1085129003,继续跌，,0
1350522753,出了，下午破11！！！！太差了,0
770748032,下午会继续跳水，跑跑跑,0
213200464,***判断：庄稼在出货，肯定又暴跌崩盘收大阴线无疑了啊 哈哈哈哈哈,0
978226995,要一路向下了,0
938128040,看看这抛压，下个星期继续跌,0
1011017677,平安银行，别装了，高开低走，跳水,0
1014855816,放量下跌，周一继续跌,0
1309733480,日K两阴夹一阳，预示着新一轮下跌的开始,0
853884354,下午翻绿，坟场！,0
1147246469,又要跌停了,0
1122371513,马上破位，下周将会迎来大跌，至少15个点,0
1177234610,下面有托单必跌,0
1342780277,下周继续跌,0
1188091882,轻松破14，看来12不远了，一路阴跌,0
1362803993,放量下跌，完了,0
1220764371,砸盘了，收盘要跌,0
578904977,明天又是个跌停,0
622567915,明天这垃圾准备跌几个点?能跌停吗?,0
765629372,赶紧卖，下跌中途中。。,0
213198359,***判断：庄稼正在出货，肯定又是暴跌崩盘收大阴线无疑了 哈哈哈哈哈,0
1218531899,估计又要开始新一轮的下跌空间了，10.5元见，都有可能,0
770817762,倒计开始，跳水了！,0
945674623,国家队砸盘，四大利空来袭，严查配资，下周低开低走,0
1082157020,又高位套一大批，明天开盘肯定跌到18块,0
744188228,顶部价位，下午跌停，逃避。,0
907853965,肯定暴跌 跌停 跌停 跌停 跌停跌停肯定暴跌 跌停 跌停 跌停啦,0
1226226082,今天不卖还等什么时候，这货下周就会跌回12.4，屡试不爽,0
256730337,新年开门大跌啊！狗屎市，吉利都不要了,0
1210610689,应该有问题，明天开始继续跌。,0
793357304,明天再跌2%，后面接着跌倒2500点,0
1251709712,完了，周一跌停。,0
739770767,看到没有，正如我所料，下午必走阴,0
1082777669,幸亏今天跑了，哈哈明天感觉还要跌,0
829800802,完了！还要跌！跌！,0
786168211,使劲跌，连续来他1000个跌停板,0
888777600,何时是头，天天跌，跌停板,0
1033934878,哎，明天看谁逃的快了，明天大跌,0
1385314990,下个星期破新低，回归3元了,0
940797725,上当了，快跑，最少本周五一直跌,0
910783759,平安银行，下午继续下挫。吃雪糕观看跳水表演,0
1145586089,这货下个月初要加速下跌了。,0
1239144130,恶心的银行股，明天回调大跌，破10元,0
841114729,过于疯狂，明天必跌,0
819925494,快跌下来吧，快跌，有本事跌到14,0
211042069,***判断：庄家又在出货周五肯定又是暴跌收大阴线无疑了哈哈哈哈哈哈哈哈哈哈,0
1121379961,马上破位，半山腰位置，下方还有30个点跌幅,0
1111866671,建议现在还别买，还要跌,0
768210377,平平安安的往下跌,0
1344749146,完了，这么多研报这么多资讯，还得大跌,0
1129028531,"走了,太弱,下周砸盘麻烦!",0
776342936,暴跌又来了破二千六 下周破二千五,0
1127890548,收盘下跌！明天跌三个点！快跑！,0
1005860815,赶紧卖，还要跌,0
975406481,就别装逼了，赶紧跌下来,0
945358059,大家快跑，领跌还有一周,0
1151749206,好的平安银行反弹结束了，明天百分百大跌,0
1004851770,跑吧！节后还得跌,0
907495191,都在跑。还要跌,0
1255986957,明天要跌停了，可惜了,0
1064032828,跑啊，快跑，下午闷杀,0
1073510044,不管业绩如何，明天一个字“跌”，两个字“暴跌”,0
1125442197,放量破位下行啊，,0
1130057006,又要开始阴跌了,0
1112086543,天天拉尾盘，周一还要跌,0
1126254571,下跌通道已打开慢慢跌吧走了,0
1119437398,缩量十字星记得尾盘跑，下跌中继妥妥的,0
1027451061,平安银行，过不了25.31元的，M头成立。跳水，绿青蛙,0
121526201,开跌，哈哈哈,0
1203084715,完了，这绿帽王又跌幅第一了,0
1271410232,年前没戏。年后暴跌。,0
819927417,要暴跌了,0
158033856,《平安银行：完蛋。主力出逃坚决，大跌开始》,0
806520389,大跌，行程。。，快跑,0
1345602156,高开低走继续完蛋,0
776902673,进去人又要套住了 高开低大跌,0
803599500,痛快点大跌。,0
1130944107,浪费行情此股得跌15块,0
963835803,看样子要补跌了，明天跌五个点。,0
1021840833,先破20元，跌！,0
1222596102,开启新的下跌通道了,0
803187999,大盘涨，个股涨不动，跌各种破新低，垃圾市场的熊市。2019。必破2000。看着吧,0
1362666792,你又是一个例外，领头跌,0
1002067342,哦豁，下午跌停,0
772235647,下跌中继型！每次反弹集续下跌能量。中报历来是一个字，“跌”！,0
1179147919,今天的走势，明天会继续下跌,0
1127001815,这货开盘又得跌,0
914413583,跌停，跌停大盘2400点必然的咯,0
1284773611,下跌中继，托红钓鱼线，下午继续跳水,0
1235113292,5日线最佳的出逃机会，这股下面还有30个点跌幅,0
1129847376,完蛋了，今天下跌中继，严重顶背离了，明天又完蛋了,0
787108036,跑跑跑跑！跟昨天一样！下午跳水到10元,0
1069744574,下午大跌开始,0
831890795,先给你定个走势，后面反弹不过15均线，后面继续跌破平台，二波下跌,0
124451002,大盘三个连续跳空缺口，将开始暴跌。,0
1322425747,这么垃圾吗，大盘涨不涨，大盘跌领跌,0
840945663,恶心，明天补缺口，没涨的动能，逃命。,0
1141090645,引线，下周必跌,0
1085030730,昨天就喊出货，不相信，明天还要跌。这一波最少跌到18,0
1321153980,垃圾平安，赶紧到11以下。,0
1134424473,招行，平安银行，你诱多行情出货了。下午指数可以向下跳水了。,0
770189378,今天又开启下跌之路 跌1.5%-2.5%,0
1126467588,先跌到16，然后到15，快点跌,0
820927562,今天要大暴跌了！,0
1238421878,发些鬼东西，明天跌停,0
1110532998,看走势，应该是下跌中继，继续寻底,0
820906819,又开始大跌,0
1379071950,加速下跌，没得搞，，垃圾平安，都走吧，,0
905648356,周五肯定暴跌 跌停 周五肯定暴跌 跌停 跌停 跌停,0
1310463142,马上绿盘了，赶紧砸,0
966396601,平安银行，放量跳水。下午跳水大绿青蛙,0
950085266,跌，赶紧跌破13,0
1133075303,发现了只要发公告必跌,0
1108779936,预计明天继续跌！,0
993020792,抓紧跑，平安还要大跌,0
953366164,立秋即立斩！傻A今天大跌啊！快逃！,0
1125792425,千万不要买：反弹完还得大跌,0
1150389287,反弹结束，明天继续大跌,0
1123397690,此货还得跌到15,0
1258537625,跌幅第一，明天继续跌幅第一,0
798578814,低开低走，跑得快少损失，法定砸盘日,0
1103949252,平安彻底没戏，明日低开低走破17,0
709482226,飞流直下，托单不断，这是引人入毂，下午还要惨跌！,0
800648243,估计，，尾盘突然大跌，，明天爆跌。。。猛跌猛跌。,0
772194517,2200点在来炒低吧下跌趋势还得大跌下跌刚开始，下半年只有跌的份没行情,0
213197953,***判断：庄稼在出货，肯定又是暴跌崩盘收大阴线无疑了 哈哈哈哈哈,0
766485036,拉高出货，今破3000，拭目以待！,0
1213134403,这尾盘拉的也太假了，明天继续大跌,0
1066956867,即将大跌，我先撤了,0
1212706137,明天又大跌,0
1124341272,快抛，明天将大跌！！！快、快、快！,0
128191774,下午大盘暴跌开始!,0
776632530,新的一天又开启了下跌之路,0
940776164,下午指数大跳水，注意平安银行绿青蛙！,0
1038203352,收盘价低于上次高点，做双头，看好你明天开始向下，二十亿融券要开始砸了,0
1111372621,"快跑,要新低",0
947594289,平安银行上方1444手挂单砸盘，那就是快乐的绿青蛙！吃雪糕观看向下跳水,0
959820319,平安银行，诱多的。尾盘指数跳水。绿青蛙。,0
704182525,今天又大跌！跑,0
424951101,快跑，机会不多了，节后大跌和元旦前的走势一样,0
880162654,下周一又是下跌,0
857516510,呵呵～～垃圾装逼！马上原形B绿！！哈哈！,0
800279781,明天接着跌,0
1014650654,平安银行20日均线向下的，一直压着小庄，跳水，绿青蛙,0
964077509,多方已被全歼 跌停 大阴线 大阴线 多方已被全歼 跌停大阴线,0
1087307406,下周继续阴跌,0
1302190240,完了，大跌,0
121708551,限售股解禁，马上要大跌哦！,0
957159512,发套成功，哈哈。下午将是大跌来临,0
792335884,快跑吧！明天又黑周四，又要大跌了,0
750477871,明天a股又大跌,0
271092306,快跑！金融股维稳任务明天结束！飞流直下3千尺！,0
1317926392,明天跌停吧,0
940651755,今天继续暴跌,0
1319067904,无缘无故就大跌,0
885342295,看这走势下午还要跌,0
1357503308,下跌趋势！每月都有新低！！哈哈哈,0
142603817,早上诱多下午跌停,0
726281027,这台剧算完了，明天继续跌吧！这样的量,0
940465054,托单太多，太吓人了，估计还要跌,0
1346698503,赶快下来破新低，砸中。,0
1274587127,这票还得继续下跌，下跌到13元以下,0
187930335,感觉下午要下跌，上午走的下降三角形图形,0
858017166,下面那么多托单，还得跌,0
104379200,今天全部清仓，等下来的是下跌！,0
119668808,大盘准备大跌了，快跑。,0
1237893121,明晚有暴雷，垃圾银行，完毕！,0
845408120,小幅反抽诱多，下午跳水，黑周四,0
1132348069,完蛋了，这玩意要暴跌了，放巨量后阴跌半个月,0
798815810,又要跳水，完了,0
212027747,***判断：今天肯定又是低开大跌无疑啦啊,0
1003052586,今天要是收出绿色避雷针那接下来就完蛋了！跑吧！,0
1170378805,听说明天要大跌,0
351453385,收到主力通知明天要暴跌,0
1264946155,参考7月5号那根高位上影线，明天开始出货暴跌了,0
781871293,明天周五又是大跌 总之跌无止竟？？？？？,0
1294753068,又拉尾盘了，明天还要跌,0
813331578,愚人节诱多，别上当，小心明天下跌！,0
939200754,割肉走了，看来还得跌。,0
1188229040,完了完丁阴跌开始,0
1198999966,买单全是托单，赶紧跑！,0
1125177207,破位开启新的下降了,0
793217027,警惕明天的上证指数，大幅度低开低走，彻底崩溃！,0
770048698,加速下跌模式呀,0
772461959,今天上张是为发新股的套路，下周一开始暴跌创新低,0
1107678769,这个死票快撤，跌停算了,0
1132554140,高开了，快跑吧！要不然待会跌穿16了,0
973433106,平安银行，下午继续绿青蛙，跳水,0
1369876426,今天出了。主力卖怎么多。明天必跌,0
763133938,要加速下跌了,0
932195898,飞流直下三千尺，大盘还要跌九天,0
878328306,今天这票只能卖，因为明天必跌,0
588564980,看看深成指，严重破位，加速下行，离场,0
1286901421,下周绝壁到12以下了，每次都是，发一堆研报，然后可劲跌,0
172470455,完蛋了！大盘疲态犹豫诡异，突然暴跌！趁拉高抛光A股,0
1314004105,不好。下跌中继形态出现，可能会继续探底。,0
124241697,快清仓哟，明天有抽水机，估计双是长阴,0
1361536456,周末外围大跌，周一也得跌,0
704554350,下星期暴跌。,0
973809759,大利空，明天低开3%。,0
1324341913,银行股就是来套资金。继续跌，,0
1004199831,该涨不涨，必有不为人知的丑陋，3倍了马上一字跌停出货！！！！！！！！！！！！,0
919755972,卖吧，还有新低,0
1218374129,奥耶，不良飙升1.8个 点，明天跌停！！！,0
1213620421,新低新低，看谁跑的快，明天又是大面。,0
763621961,等着你跌到9块！来个跌停吧！,0
895676725,大盘大跌将要开始，连着三个跳空缺口，第三个缺口后大盘必跌,0
959672715,平安银行，诱多。大家丢它的绿青蛙，下午指数跳水,0
309406531,今天大跌、暴风雨就要来了，快撤！,0
589956081,这垃圾就是砸盘，滚出上证50吧。给深圳第一股丢人显眼,0
124019299,看这架势要跌啊,0
1275601266,【我们正在做空平安银行，该股将跌到5元】,0
911706578,平安银行，周三14.88元顶背离了，跳水,0
1125207694,跑吧，跌破箱体了,0
1010676788,平安银行，绿青蛙。下午跳水更欢。指数大跳水，好吧,0
1125299084,求你了，来个跌停吧！,0
1328419588,下周还要阴跌,0
816546251,高开低走，阴谋，小心了。空仓观望。,0
881183942,今天清仓，明天跌停哈哈,0
121592788,明天下跌30点，中阴验证，今天下跌中续。,0
755152157,太水了，就知道跌,0
1074668251,跑，这个位置下来就是一路下跌,0
1127927657,反弹结束，开启新一轮下跌，下方看15.15,0
786539592,没有利好政策支持股市，下周继续下跌。,0
1349763688,完了，明天又是大跌,0
776355513,早盘拉高快跑！黑周五下午继续跳水！！！,0
1208848139,明天还要大跌，太惨,0
165286510,明天还继续跌 空头排列 杀跌结构 技术上看 还要维持下跌常态 呵呵,0
1131521160,完蛋了，今天放量暴跌，明天又完蛋了,0
210931107,***判断：周五肯定又是暴跌收大阴线无疑了,0
767539989,今天还得千股跌停 大盘还得深跌,0
819995853,又要开始一轮下跌,0
1018900725,平安银行按照概率来说，必定暴跌明天，红了5天了，必定要绿，明天早上大逃亡！立贴为,0
1157998319,大家给小明面子！丢平安银行小庄的绿青蛙，跳水！大跳水,0
1225307220,这个垃圾今天能跌停吗？,0
1132123003,收了个巨阴，下周向着新低进攻,0
947599676,平安银行挣扎无用！那就是快乐的绿青蛙！吃雪糕观看向下跳水！,0
1127929476,明天要大跌，算了吃面吧。,0
663162148,又要开始漫长的阴跌了,0
1171823104,破中轨，日线要进入下跌周期了？,0
262676129,大盘已开启阴跌模式！,0
1264072408,明天大盘补缺口，这货肯定跟着暴跌,0
1011193619,平安银行，不会玩抱团沪深300指数了。绿青蛙，跳水,0
769085700,不要脸，继续跌,0
799388914,明天直接跳空低开低走，不出半小时，绝对跌停500支，这就是当下的市场,0
1238267618,明天继续跌，9元见,0
1225158380,普涨没他的事，明天回调这个垃圾估计要暴跌,0
136908753,"还要大降,跑了",0
885435897,估计这个烂货，下个礼拜还要跌…,0
1217718499,下午变绿！,0
811698709,明天又要雅马碟，呀，妈，跌,0
929827792,完了放量下跌,0
1280070469,接下去狠狠跌几周。,0
1194346632,下午大跌,0
1378821716,噢嚎！又双叒叕新低。割了。,0
1109795877,明天大跌，买一个，死一个！！！快抛啊！！！,0
424830650,明天大跌，先把五百万抛掉～赶快跑啊,0
792300331,下跌将继续。不信试试,0
1006437169,光头光脚长阴，放量下跌！,0
757687493,多亏清了，这是要跌停的节奏啊，赶紧跌停，,0
1386505919,明年继续跌,0
1361089103,友情提醒，还不走下午又绿了,0
913082318,美期指已经跌停，没有意外，明天会有新低，别抢反弹。,0
840056989,吃泻药了，大家跑吧！今天起码跌两个点。,0
1014793529,这个垃圾经常性的跌起来顺数第一，,0
1250078839,这走势，感觉下午要绿啊,0
1021839448,明天跳水中阴线,0
322589683,昨天没走，今天跌停等着你,0
1376439411,下星期大跌开始了你懂的，开盘就跑路,0
700665595,明天开始大跌,0
1192851525,涨不过板块，跌起超板块。烂股,0
953119356,平安银行，下午绿青蛙。跳水,0
1215632149,今个星期必跌12元吧,0
1001955024,今天会跌停,0
968236313,平安银行，上午小幅诱多，下午跳水大绿青蛙,0
1379002686,标准的下跌通道，五日线都碰不到。,0
1011813691,平安银行21.07元，顶背离，诱多！跳水！哼,0
1284669461,继续暴跌,0
887398605,完了完了.完犊子了大跌了,0
944875300,平安银行，无量无力，黑周四！下午大跳水,0
871600257,放量滞涨，要暴跌啦,0
767424999,明天继续跌，自作孽不可活，股民悲哀啊,0
654101941,周一肯定低开暴跌收大阴线无疑 !!!!!!!,0
771043859,下午得猛跌破二千七,0
837230013,托单太多了，应该会下跌今天,0
726591780,糟了，要跌,0
941533539,一路阴跌的开始,0
106900086,明天要大跌！,0
1302043488,还还装，赶紧砸到跌停,0
875060473,赶紧卖。这一波会跌惨的,0
1323809194,继续下跌。扩容不停，下跌不止,0
843574248,今日开始收割，阴跌直到下月破2800。,0
1147845406,又倒数，拖单必破,0
960547457,明天跌停了,0
950990049,大盘都带不动你！一路绿！绿到底,0
1301332129,参考9月23日又要开始暴跌了.,0
881239778,冲高就是跑的好机会。不跑等套。下午大跌。,0
784438314,完了，大跌开始,0
839192904,12.3元顶背离了，先出来观看了，你们玩吧，下午快乐的跳水！,0
1210711514,垃圾平安，又跌幅第一，学学兴业回购呀，这垃圾,0
780006176,诱多诱多清仓清仓周一必低开。暴跌两个点。,0
767204502,今天收盘跌破2900，跌停股票不计其数，明天会再次低开低走，暴跌,0
90951418,完了，跳空缺口直接跌破60天线,0
1131798038,大概率要跌停了，业绩这么差完蛋玩意,0
1372976660,明天让你们泪旺旺，直接暴跌,0
923207057,跳水啦，开始,0
1311324883,感觉会像中囯中免一样下跌,0
825729297,快快下跌呀！,0
124070724,长阴不止跌，抓紧撤退！不然就不好玩了！,0
1080342099,要跌停了,0
974560316,今天反抽，明天暴跌。,0
776958779,直接下去吧，别再吸引韭菜，害人了,0
